income,total_debt,num_late_payments,payment_history_score,credit_utilization,age,employment_years,loan_purpose,target,debt_to_income,avg_payment_delay,credit_score_cat
71670,10445,2,300,198,71,2,home,0,0.14573537414016827,0.6666666666666666,low
26489,7709,12,300,26,56,20,education,0,0.29101547753869383,0.5714285714285714,low
20909,39614,0,300,200,80,5,personal,0,1.8945002391200383,0.0,low
35166,28383,8,300,56,38,13,business,0,0.8070918759063895,0.5714285714285714,low
48147,27483,11,300,189,42,0,education,0,0.5708025255462325,11.0,low
16870,1234,3,300,34,29,3,car,1,0.07314326358840614,0.75,low
17103,9864,1,300,15,42,17,car,1,0.5767072029934518,0.05555555555555555,low
19783,56156,1,300,88,32,8,business,0,2.8384553174282248,0.1111111111111111,low
24547,2952,6,300,154,49,9,personal,0,0.12025419586116995,0.6,low
17994,7475,2,300,1,60,18,business,0,0.4153931647679911,0.10526315789473684,low
44132,24262,2,300,104,70,8,education,0,0.5497473545872703,0.2222222222222222,low
34054,21291,3,300,78,49,8,personal,0,0.6251945382469535,0.3333333333333333,low
20846,12730,12,300,26,30,10,education,0,0.6106394205401257,1.0909090909090908,low
26077,7422,1,300,57,80,1,home,0,0.2846077153155917,0.5,low
54033,15783,2,300,141,27,21,education,0,0.29209386682459193,0.09090909090909091,low
43643,14544,2,300,53,52,15,personal,0,0.3332416827055265,0.125,low
17299,17767,11,300,40,33,9,home,0,1.0269942196531792,1.1,low
74647,58760,1,300,198,46,11,business,0,0.7871610759832816,0.08333333333333333,low
47159,12620,3,300,200,29,9,home,0,0.2675996607294317,0.3,low
69095,6430,0,300,5,58,1,education,0,0.09305893249971055,0.0,low
56457,14151,2,300,34,35,3,home,0,0.25064649828190866,0.5,low
55249,12442,5,300,136,35,14,education,0,0.22519457013574662,0.3333333333333333,low
30817,3685,6,300,148,32,6,personal,0,0.11957297683172172,0.8571428571428571,low
29212,9721,1,300,61,62,8,car,0,0.33276281107726013,0.1111111111111111,low
51071,28013,6,300,105,35,0,business,0,0.548500156641604,6.0,low
40989,17580,6,300,26,31,5,personal,0,0.4288850939253476,1.0,low
50413,54299,2,300,149,71,6,personal,0,1.0770619272424327,0.2857142857142857,low
39749,16225,1,300,172,66,2,home,0,0.40817610062893084,0.3333333333333333,low
51173,46669,5,300,200,53,3,car,0,0.9119670144995505,1.25,low
18439,23268,6,300,113,76,7,home,0,1.261822125813449,0.75,low
38401,61382,9,300,38,59,2,personal,0,1.5984063330034894,3.0,low
105223,24941,4,300,186,48,14,personal,0,0.23702767429483768,0.26666666666666666,low
30575,30139,2,300,92,43,5,education,0,0.985707744636316,0.3333333333333333,low
61836,12214,2,300,55,53,8,personal,0,0.19751928457072626,0.2222222222222222,low
18481,8168,11,300,43,46,18,education,0,0.4419435126068607,0.5789473684210527,low
25891,2111,6,300,3,30,7,business,0,0.08153097481847675,0.75,low
28505,6599,3,300,61,39,15,home,0,0.2314951238335789,0.1875,low
47457,18366,2,300,200,76,15,personal,0,0.3869948164692992,0.125,low
24577,45105,2,300,50,64,2,home,0,1.8351778012857027,0.6666666666666666,low
19451,25624,2,300,69,69,10,personal,0,1.317293851531976,0.18181818181818182,low
34333,7189,5,300,11,27,16,personal,0,0.20938428380031457,0.29411764705882354,low
17262,25161,3,300,85,53,5,personal,0,1.4575102821062387,0.5,low
52750,16187,4,300,47,65,11,home,0,0.30685674205228336,0.3333333333333333,low
23733,14230,6,300,1,41,12,car,0,0.5995618100615151,0.46153846153846156,low
75080,22323,3,300,9,39,10,car,0,0.2973188955927598,0.2727272727272727,low
47732,14969,6,300,59,35,15,car,0,0.3135985586491526,0.375,low
36002,23057,0,300,175,64,13,home,0,0.6404188539843901,0.0,low
47458,52026,4,300,87,80,1,personal,0,1.0962304304768327,2.0,low
15887,33576,7,300,85,26,11,education,0,2.1132930513595167,0.5833333333333334,low
22080,43301,6,300,192,36,4,car,0,1.961007200760835,1.2,low
36695,9463,11,300,161,33,10,car,0,0.2578755177676041,1.0,low
33940,44105,7,300,91,67,2,car,0,1.2994608290857665,2.3333333333333335,low
47300,9171,3,300,143,50,14,business,0,0.19388596435593328,0.2,low
48386,13924,2,300,64,26,2,education,0,0.287763242193151,0.6666666666666666,low
31037,43722,0,300,182,53,15,personal,0,1.408660351826793,0.0,low
86366,40094,1,300,5,66,25,education,0,0.46422823532136115,0.038461538461538464,low
22593,3931,6,300,136,71,10,personal,0,0.17398424360449677,0.5454545454545454,low
43189,13965,4,300,200,50,3,personal,0,0.3233387358184765,1.0,low
43888,50660,5,300,134,63,11,home,0,1.1542755587960536,0.4166666666666667,low
51274,63276,3,300,200,57,4,personal,0,1.2340516821062897,0.6,low
21737,32893,3,300,144,73,2,home,0,1.5131566841475756,1.0,low
19883,10677,1,300,112,48,11,personal,0,0.5369643934821967,0.08333333333333333,low
47152,13464,1,300,200,27,17,car,0,0.2855385659449028,0.05555555555555555,low
41316,23205,4,300,73,57,17,personal,0,0.5616332260328678,0.2222222222222222,low
46220,10183,5,300,11,26,14,personal,0,0.22031111399580278,0.3333333333333333,low
68987,14044,1,300,67,31,3,personal,0,0.20357163564677916,0.25,low
100276,20717,5,300,200,80,21,personal,0,0.20659772430367881,0.22727272727272727,low
26359,42179,7,300,61,39,10,car,0,1.600113808801214,0.6363636363636364,low
35259,24240,2,300,102,69,9,home,0,0.6874645490640953,0.2,low
29036,24389,0,300,8,41,23,car,1,0.8399283672555705,0.0,low
60767,3957,4,300,190,59,6,home,0,0.06511650868878358,0.5714285714285714,low
83952,42359,3,300,200,65,1,business,0,0.5045561206865746,1.5,low
53184,5114,4,300,194,46,3,car,0,0.09615493090156998,1.0,low
32614,41560,3,300,52,37,0,personal,0,1.274260309673463,3.0,low
40423,41191,2,300,200,28,8,business,0,1.0189738769048091,0.2222222222222222,low
25285,14247,7,300,106,43,3,personal,0,0.5634343114767065,1.75,low
26869,54422,3,300,181,66,4,home,0,2.025381466319315,0.6,low
35840,31399,3,300,200,62,1,personal,0,0.876063725900505,1.5,low
44024,2736,1,300,194,46,4,personal,0,0.062146507666098805,0.2,low
20070,40051,10,300,43,38,5,education,0,1.9954660953614667,1.6666666666666667,low
23130,56867,4,300,7,80,15,business,0,2.4584756387531885,0.25,low
36110,21593,5,300,162,51,5,personal,0,0.5979618398825842,0.8333333333333334,low
48920,50641,0,300,200,32,3,home,0,1.035158725291797,0.0,low
22396,24092,6,300,103,56,11,education,0,1.0756797785417689,0.5,low
73313,34088,3,300,34,59,14,car,0,0.4649589437215266,0.2,low
38530,51934,5,300,64,78,3,home,0,1.3478497832913758,1.25,low
35492,14609,3,300,97,42,4,car,0,0.41160228777505425,0.6,low
32268,25006,3,300,200,68,20,home,0,0.7749233010009606,0.14285714285714285,low
29967,22398,4,300,11,53,3,home,0,0.7473972237052856,1.0,low
32192,32712,7,300,55,41,3,home,0,1.0161215170999907,1.75,low
24770,56868,8,300,198,43,0,personal,0,2.2957490614024465,8.0,low
15237,49470,1,300,107,46,1,education,0,3.2464890405565034,0.5,low
49600,26368,4,300,126,72,1,personal,0,0.5316021854398096,2.0,low
27065,3710,5,300,19,48,9,car,0,0.1370723416832927,0.5,low
24253,9014,9,300,200,68,16,car,0,0.3716500371072813,0.5294117647058824,low
23792,12833,2,300,27,34,7,education,0,0.5393603160593452,0.25,low
16266,18775,7,300,29,26,3,car,0,1.1541771685006454,1.75,low
18600,30086,4,300,87,31,3,home,0,1.6174399225848073,1.0,low
31955,1665,5,300,1,53,19,business,0,0.0521028914757792,0.25,low
25099,44799,11,300,179,32,4,home,0,1.784820717131474,2.2,low
22152,42181,10,300,69,28,0,business,0,1.90407619735476,10.0,low
22176,2755,0,300,153,29,14,business,0,0.12422780358028589,0.0,low
28250,26286,0,300,9,62,13,home,1,0.9304449400021239,0.0,low
38277,4347,3,300,46,38,14,home,0,0.11356392705992999,0.2,low
31714,39772,7,300,21,26,2,personal,0,1.2540438278417152,2.3333333333333335,low
21026,12185,4,300,159,25,3,education,0,0.5794930327673943,1.0,low
52020,34412,3,300,200,63,3,home,0,0.6615020856961612,0.75,low
37780,53051,2,300,36,72,1,personal,0,1.40417140890924,1.0,low
19990,10103,3,300,3,27,11,home,1,0.5053774198389275,0.25,low
51252,2277,5,300,10,39,4,business,0,0.04442666770725616,1.0,low
29930,11868,2,300,118,48,14,personal,0,0.3965119775483612,0.13333333333333333,low
23669,30124,5,300,9,48,2,home,0,1.2726658217152513,1.6666666666666667,low
37594,8239,3,300,39,55,4,home,0,0.21915148290996142,0.6,low
93641,14455,4,300,95,53,11,home,0,0.15436449456440487,0.3333333333333333,low
21184,29970,4,300,158,31,7,car,0,1.4146801982534813,0.5,low
19885,4398,4,300,152,80,8,home,0,0.22116061550839786,0.4444444444444444,low
19316,8272,5,300,107,71,7,business,0,0.4282238442822384,0.625,low
50448,29782,2,300,200,51,7,home,0,0.5903387579535769,0.25,low
24004,8349,2,300,200,49,7,education,0,0.34780254113726305,0.25,low
39262,15677,2,300,122,37,20,personal,0,0.39928176654865905,0.09523809523809523,low
46285,22561,2,300,180,80,11,personal,0,0.487426003543188,0.16666666666666666,low
29332,40837,2,300,82,48,3,business,0,1.3921862748440323,0.5,low
38968,58599,4,300,200,25,2,car,0,1.5037337370730581,1.3333333333333333,low
37064,12520,7,300,200,41,9,business,0,0.33778497234587884,0.7,low
25810,49859,4,300,107,65,3,education,0,1.931695788617256,1.0,low
83307,22035,3,300,187,30,15,car,0,0.2645004081240697,0.1875,low
38591,5056,5,300,102,44,24,home,0,0.1310116086235489,0.2,low
48272,32785,7,300,101,33,10,personal,0,0.6791581215172042,0.6363636363636364,low
24142,5571,12,300,51,49,6,car,0,0.23075011390465144,1.7142857142857142,low
31320,6158,1,300,176,44,7,home,1,0.19660930366207977,0.125,low
50003,26215,4,300,200,66,3,car,0,0.5242580593552516,1.0,low
25613,59532,8,300,89,57,3,car,0,2.324197704380417,2.0,low
23176,14233,3,300,41,50,9,personal,0,0.614100185528757,0.3,low
35553,36186,5,300,27,39,1,personal,0,1.017775777690274,2.5,low
32450,6405,4,300,3,38,5,personal,0,0.197374503096977,0.6666666666666666,low
39223,17665,4,300,3,58,7,home,0,0.4503620232510708,0.5,low
51627,21158,2,300,61,41,3,car,0,0.40981637870922755,0.5,low
54572,33234,0,300,27,57,6,education,0,0.6089824638557528,0.0,low
42779,26871,3,300,200,34,8,home,0,0.6281206171107995,0.3333333333333333,low
34409,42282,10,300,71,29,8,car,0,1.228770706190061,1.1111111111111112,low
16345,1645,1,300,115,45,9,personal,0,0.10063624128227089,0.1,low
26515,19637,8,300,120,44,2,home,0,0.7405717302760597,2.6666666666666665,low
55453,42152,4,300,181,28,4,education,0,0.7601255094312404,0.8,low
37907,21187,0,300,200,32,6,home,0,0.5589057718687348,0.0,low
37449,20925,4,300,27,29,4,home,0,0.5587449933244326,0.8,low
65505,11379,4,300,174,58,2,home,0,0.17370927853937043,1.3333333333333333,low
40102,47011,5,300,75,50,9,personal,1,1.1722564396678552,0.5,low
22606,1753,8,300,24,31,13,personal,0,0.07754235413809882,0.5714285714285714,low
47737,14400,12,300,200,72,8,personal,0,0.30164648707528596,1.3333333333333333,low
43129,9762,2,300,27,44,9,education,0,0.22633897519128218,0.2,low
63602,63900,8,300,112,80,2,home,0,1.0046695910570256,2.6666666666666665,low
52024,4295,4,300,3,45,19,education,0,0.08255646323882748,0.2,low
34618,35412,12,300,27,42,12,education,0,1.022906496432595,0.9230769230769231,low
57056,12276,3,300,6,62,4,personal,1,0.21515326778484672,0.6,low
65930,26643,3,300,200,62,5,home,0,0.4041042908495245,0.5,low
43234,32516,5,300,109,51,1,education,0,0.752075864461663,2.5,low
43204,6501,0,300,81,35,4,home,0,0.1504686957528064,0.0,low
36242,43119,2,300,60,35,8,car,0,1.1897193940898931,0.2222222222222222,low
45113,11283,5,300,7,31,8,personal,0,0.2500997473068227,0.5555555555555556,low
25989,9603,6,300,138,25,6,education,0,0.3694882647171989,0.8571428571428571,low
74869,54090,11,300,199,25,13,car,0,0.7224522505676506,0.7857142857142857,low
23565,6724,8,300,145,36,9,car,0,0.28532631757616905,0.8,low
17991,6123,2,300,175,61,13,education,0,0.3403179190751445,0.14285714285714285,low
23185,17343,4,300,1,32,26,personal,0,0.7479944794272406,0.14814814814814814,low
33137,24800,2,300,11,48,3,personal,0,0.748385539260064,0.5,low
77280,10647,1,300,200,68,2,personal,0,0.13776995639290382,0.3333333333333333,low
74095,4602,1,300,72,61,20,personal,0,0.06210861584970848,0.047619047619047616,low
43980,12289,1,300,137,55,11,car,0,0.27941611150269435,0.08333333333333333,low
37703,6131,3,300,200,37,4,business,0,0.16260874177806067,0.6,low
25143,7930,7,300,133,42,17,car,0,0.31538339166401524,0.3888888888888889,low
36595,5393,4,300,200,27,3,car,0,0.14736583233140235,1.0,low
53723,39502,2,300,133,34,17,personal,0,0.7352765989129626,0.1111111111111111,low
72624,8637,0,300,122,29,5,home,0,0.11892598967297763,0.0,low
39472,8434,2,300,74,39,10,personal,0,0.21366503686063892,0.18181818181818182,low
17632,22974,9,300,38,46,15,education,0,1.3028979753870584,0.5625,low
26891,11562,1,300,37,33,16,business,0,0.42994199018295404,0.058823529411764705,low
39066,9457,0,300,92,37,14,business,0,0.2420713133846981,0.0,low
55031,24216,5,300,55,46,24,personal,0,0.44003488879197555,0.2,low
15782,16882,1,300,83,40,14,business,0,1.0696318824051194,0.06666666666666667,low
28052,46554,5,300,29,51,13,business,0,1.6595016575767298,0.35714285714285715,low
43962,70762,2,300,200,35,2,home,0,1.6095807838409573,0.6666666666666666,low
43021,21654,2,300,182,30,12,education,0,0.5033238808051694,0.15384615384615385,low
72244,32606,4,300,200,53,3,home,0,0.4513253512353796,1.0,low
84613,12391,5,300,200,27,1,personal,0,0.1464414872243364,2.5,low
22959,26892,3,300,45,60,2,education,0,1.171254355400697,1.0,low
90654,11712,6,300,12,55,9,business,0,0.12919309469968562,0.6,low
35406,3314,6,300,94,36,30,home,0,0.09359731126613381,0.1935483870967742,low
42381,16450,1,300,200,62,7,home,0,0.38813647303100374,0.125,low
78435,8063,8,300,22,56,1,personal,0,0.102797184966087,4.0,low
28691,41530,4,300,111,36,6,home,0,1.4474417956224732,0.5714285714285714,low
22725,36019,1,300,157,48,6,home,0,1.584924755786324,0.14285714285714285,low
48270,37440,4,300,189,41,2,home,0,0.7756209732551635,1.3333333333333333,low
25423,24702,4,300,69,27,13,personal,0,0.9716016362492134,0.2857142857142857,low
33844,8921,2,300,23,60,7,personal,1,0.2635839858176983,0.25,low
103713,47378,0,300,146,78,12,car,0,0.45681393061688874,0.0,low
21017,11868,5,300,49,46,16,car,0,0.564658863831002,0.29411764705882354,low
20367,9278,0,300,200,80,15,car,0,0.4555184603299293,0.0,low
64221,21608,2,300,87,43,16,personal,0,0.33645791161907135,0.11764705882352941,low
22067,50734,5,300,144,41,2,business,0,2.298984955591807,1.6666666666666667,low
53099,21116,4,300,71,30,1,home,0,0.3976647834274953,2.0,low
54628,18636,5,300,17,38,2,home,0,0.3411374910761683,1.6666666666666667,low
54187,22819,2,300,200,57,6,home,0,0.4211079943899018,0.2857142857142857,low
65624,8696,3,300,2,41,9,business,0,0.13251047619047618,0.3,low
52637,22864,2,300,74,80,13,personal,0,0.434363007713059,0.14285714285714285,low
47507,53771,12,300,89,34,15,car,0,1.1318304285594005,0.75,low
54046,26988,12,300,200,38,18,home,0,0.4993431642829389,0.631578947368421,low
17062,7329,1,300,21,47,10,home,0,0.4295258746996425,0.09090909090909091,low
38789,13112,3,300,39,27,3,personal,0,0.3380252642433617,0.75,low
22013,36917,6,300,146,37,1,car,0,1.6769782865449259,3.0,low
19390,12978,4,300,64,54,8,personal,0,0.6692795626837192,0.4444444444444444,low
46967,3622,7,300,63,54,8,business,0,0.07711633452563448,0.7777777777777778,low
71651,1090,2,300,126,39,7,car,0,0.015212415564115447,0.25,low
24049,12008,3,300,58,31,19,home,0,0.4992931392931393,0.15,low
80784,5135,3,300,200,42,18,home,0,0.06356378040477811,0.15789473684210525,low
56171,2931,3,300,14,80,5,business,0,0.0521790215765862,0.5,low
36511,10645,7,300,181,26,8,personal,0,0.29154798422436456,0.7777777777777778,low
60232,54123,4,300,200,77,1,business,0,0.8985605897099597,2.0,low
25652,12354,4,300,45,66,21,education,0,0.48158110162554085,0.18181818181818182,low
37064,45524,4,300,24,28,3,home,0,1.2282206933765007,1.0,low
31415,24135,2,300,200,29,6,personal,0,0.7682391138273491,0.2857142857142857,low
34180,21920,5,300,88,41,8,personal,0,0.641291945817852,0.5555555555555556,low
41232,7469,1,300,40,37,23,car,0,0.18114131884655493,0.041666666666666664,low
46890,19274,6,300,200,40,7,personal,0,0.41103836557121837,0.75,low
16168,3705,1,300,114,42,12,business,0,0.2291421856639248,0.07692307692307693,low
37011,6164,5,300,17,32,16,education,0,0.16654058143304873,0.29411764705882354,low
23426,67567,5,300,101,59,7,personal,0,2.884150766209929,0.625,low
26911,25482,8,300,47,27,6,personal,0,0.9468638525564804,1.1428571428571428,low
40057,3112,3,300,22,37,8,business,0,0.07768735333766039,0.3333333333333333,low
40672,3578,5,300,129,48,22,home,0,0.08796990632606397,0.21739130434782608,low
16325,9373,2,300,164,76,12,car,0,0.5741149087345339,0.15384615384615385,low
69063,34150,1,300,200,61,7,personal,0,0.4944688984130661,0.125,low
28833,4964,6,300,81,51,2,home,0,0.17215786918221543,2.0,low
34859,19621,8,300,125,25,2,car,0,0.5628514056224899,2.6666666666666665,low
58041,23637,0,300,200,64,6,car,0,0.40723958512801073,0.0,low
53761,6359,2,300,138,44,7,car,0,0.11828056991927384,0.25,low
50948,22397,9,300,73,27,5,business,0,0.43959645920430235,1.5,low
35774,3974,2,300,128,44,12,personal,0,0.11108315863032844,0.15384615384615385,low
39700,6125,8,300,200,35,13,home,0,0.15427822976751215,0.5714285714285714,low
48313,5422,0,300,159,34,7,home,0,0.11222420002483752,0.0,low
27120,22310,1,300,72,43,10,home,0,0.8226097857748608,0.09090909090909091,low
52517,43591,9,300,119,45,13,personal,0,0.8300201835561141,0.6428571428571429,low
20291,11778,0,300,200,80,26,business,0,0.5804257835600236,0.0,low
31288,4823,2,300,65,50,12,car,0,0.15414362875131835,0.15384615384615385,low
56256,58135,6,300,200,34,8,personal,0,1.033382512398457,0.6666666666666666,low
46330,24536,5,300,193,50,4,personal,0,0.5295806263624787,1.0,low
19058,28770,1,300,71,47,3,personal,0,1.509523059971667,0.25,low
36118,36423,1,300,132,64,10,personal,0,1.0084166228300895,0.09090909090909091,low
29911,19121,2,300,10,43,1,car,0,0.6392417758759027,1.0,low
74746,10643,0,300,200,27,0,personal,0,0.1423869854308534,0.0,low
22299,12519,2,300,4,39,15,education,0,0.561390134529148,0.125,low
70050,18074,8,300,180,38,15,personal,0,0.2580120198141354,0.5,low
51043,10567,2,300,200,80,11,personal,0,0.20701747511950475,0.16666666666666666,low
51536,10983,4,300,43,35,5,personal,0,0.21310902846498633,0.6666666666666666,low
26631,11336,1,300,79,38,15,business,0,0.4256533493541604,0.0625,low
45010,72354,10,300,55,49,28,home,0,1.6074737286441092,0.3448275862068966,low
35681,16888,1,300,84,32,11,education,0,0.47329185583767724,0.08333333333333333,low
28708,28024,7,300,98,40,13,personal,0,0.9761398864467589,0.5,low
39544,52968,9,300,163,46,9,personal,0,1.339436085472247,0.9,low
56147,43036,2,300,59,61,16,home,0,0.7664743178741896,0.11764705882352941,low
51073,45448,1,300,200,52,0,home,0,0.8898461056506246,1.0,low
24687,28533,12,300,107,32,12,home,0,1.1557436811406352,0.9230769230769231,low
67643,63278,0,300,200,42,3,personal,0,0.9354562119330613,0.0,low
54629,45487,3,300,148,36,5,personal,0,0.8326377448288487,0.5,low
29437,8538,0,300,166,38,12,home,0,0.2900332903050479,0.0,low
53072,4360,1,300,16,26,5,education,0,0.08215099956663463,0.16666666666666666,low
21537,42676,3,300,103,60,6,personal,0,1.9814281734608599,0.42857142857142855,low
39882,42575,4,300,200,26,4,personal,0,1.0674974299826994,0.8,low
46786,10731,9,300,155,26,19,education,0,0.22935858251223631,0.45,low
